3638,3665,3692
3638,3692,3666
3611,3638,3666
3638,3611,3581
3496,3525,3555
3525,3496,3463
3526,3496,3555
3396,3364,3328
3462,3396,3428
3396,3462,3429
3364,3396,3429
3464,3496,3526
3397,3461,3428
4092,4113,4083
4092,4115,4113
4092,4074,4104
4115,4092,4104
3442,3408,3474
3410,3442,3475
3263,3301,3227
3653,3677,3623
3648,3677,3701
3623,3677,3648
3677,3730,3701
3597,3653,3623
3511,3541,3571
3543,3511,3571
3511,3543,3482
3568,3509,3537
3509,3568,3541
3537,3478,3506
3509,3478,3537
3345,3309,3273
3309,3235,3273
3278,3198,3238
3198,3278,3241
2739,2694,2651
2739,2779,2824
2781,2824,2868
2694,2781,2740
2781,2739,2824
2739,2781,2694
2781,2826,2740
2826,2781,2868
2472,2559,2519
2559,2607,2519
2387,2429,2472
2343,2429,2387
2471,2429,2385
2429,2343,2385
2557,2603,2651
2603,2693,2651
2693,2739,2651
2739,2693,2779
2466,2426,2386
2344,2308,2386
2426,2344,2386
2870,2913,2829
2913,2870,2954
3343,3374,3410
3374,3442,3410
3442,3374,3408
3033,2991,2951
2991,3033,3072
3113,3034,3072
3034,2991,3072
4103,4076,4097
4076,4049,4052
4027,4049,4062
4049,4027,4010
4049,4010,4020
4052,4049,4020
3966,4005,3984
4005,4022,3984
4022,4005,4040
4005,3966,3989
4027,4005,3989
4040,4005,4027
1333,1294,1259
1258,1294,1332
1259,1294,1224
1294,1258,1224
1332,1369,1404
1369,1446,1404
1294,1369,1332
1369,1294,1333
1369,1333,1406
1446,1369,1406
1403,1481,1441
1443,1481,1403
1402,1329,1367
1329,1292,1367
1483,1443,1404
1446,1483,1404
1687,1604,1645
1292,1255,1222
1223,1255,1291
1255,1329,1291
1329,1255,1292
1222,1255,1189
1255,1223,1189
1638,1557,1598
1288,1252,1219
1288,1324,1252
1288,1219,1253
1326,1288,1253
1288,1326,1362
1324,1288,1362
1436,1400,1478
1516,1436,1478
1436,1516,1475
1398,1436,1475
1400,1436,1362
1436,1398,1362
1398,1435,1361
1435,1398,1475
1514,1435,1475
1435,1514,1474
1594,1516,1555
1635,1594,1555
1676,1594,1635
1594,1676,1634
1815,1854,1894
1854,1931,1894
1887,1806,1843
1806,1763,1843
1763,1806,1723
1887,1967,1928
1931,1969,2008
1969,2048,2008
1435,1397,1361
1397,1435,1474
1323,1287,1361
1397,1323,1361
1323,1397,1360
1323,1360,1286
1323,1286,1251
1287,1323,1251
1394,1357,1319
1357,1393,1318
1393,1357,1431
1357,1394,1431
1282,1357,1318
1357,1282,1319
1065,1012,1038
1092,1065,1123
1012,1065,1036
1065,1092,1036
1123,1065,1094
1065,1038,1094
1218,1152,1185
1252,1218,1185
1218,1287,1251
1287,1218,1252
1184,1150,1120
1152,1184,1120
1184,1218,1251
1218,1184,1152
877,898,854
1010,1034,984
962,1010,984
1063,1010,1036
1010,1063,1034
911,888,935
866,911,886
844,866,822
888,866,844
866,888,911
866,842,822
842,866,886
936,889,914
936,982,958
960,936,914
982,936,960
912,958,935
888,912,935
912,936,958
936,912,889
1149,1216,1182
1216,1149,1183
914,893,938
869,893,914
849,893,869
827,849,869
827,869,846
805,827,846
827,805,784
699,679,655
699,721,742
679,633,655
722,741,698
722,765,741
722,700,743
765,722,743
740,720,763
720,741,763
741,720,698
610,590,632
590,610,567
631,651,677
651,631,604
831,787,808
853,831,808
701,744,724
724,767,743
744,767,724
877,833,855
811,833,854
833,877,854
1791,1706,1747
1706,1662,1747
1539,1580,1501
1580,1542,1501
1783,1747,1702
1783,1827,1747
1745,1783,1702
1578,1619,1539
1619,1580,1539
1662,1619,1702
1580,1619,1662
1789,1829,1868
1789,1868,1831
1751,1789,1831
1829,1789,1743
1789,1704,1743
1704,1789,1751
1542,1623,1581
1706,1623,1662
1623,1580,1662
1580,1623,1542
1946,2025,1948
1946,1867,1871
1867,1946,1948
2065,2025,2102
2065,2103,2026
1788,1867,1829
1867,1788,1791
1788,1829,1743
1706,1788,1743
1788,1706,1791
1705,1622,1668
1750,1705,1668
1705,1750,1787
1740,1751,1808
1750,1740,1808
1740,1750,1668
1832,1865,1787
1865,1908,1944
1908,1865,1832
1872,1832,1808
1872,1808,1831
1909,1872,1831
1872,1908,1832
1872,1909,1950
1908,1872,1950
1907,1949,1868
1949,1907,1948
1829,1907,1868
1867,1907,1829
1907,1867,1948
1985,1908,1950
1908,1985,1944
2027,1986,2066
1986,2027,1950
2104,2027,2066
2064,2027,2104
2027,1985,1950
1985,2027,2064
2141,2064,2104
2141,2218,2177
2141,2213,2218
2141,2104,2213
2100,2141,2177
2141,2100,2064
2182,2221,2293
2221,2182,2143
2221,2143,2183
2262,2221,2183
1970,1947,1905
1899,1970,1905
1856,1897,1816
1573,1612,1654
1612,1694,1654
1448,1405,1485
1409,1448,1491
1405,1444,1485
1444,1523,1485
1523,1444,1482
1444,1399,1482
1444,1405,1363
1399,1444,1363
1644,1606,1561
1606,1523,1561
1523,1606,1567
1606,1644,1690
1735,1693,1775
1567,1526,1485
1448,1526,1491
1526,1448,1485
1898,1859,1933
1859,1897,1933
1816,1859,1776
1897,1859,1816
1736,1818,1778
1818,1859,1898
1818,1736,1776
1859,1818,1776
2083,2044,2106
2145,2083,2106
2083,2012,2044
2012,2083,2055
2105,2145,2183
2143,2105,2183
2105,2083,2145
2083,2105,2055
2091,2105,2143
2105,2091,2055
1312,1277,1243
1277,1312,1347
1421,1459,1499
1421,1499,1457
1382,1421,1457
1421,1382,1347
1666,1657,1744
1534,1575,1497
1663,1748,1703
1748,1663,1708
1614,1573,1654
1573,1614,1533
1696,1736,1778
1614,1696,1655
1736,1696,1654
1696,1614,1654
1613,1651,1569
1532,1613,1569
1613,1695,1651
1695,1613,1655
1830,1752,1821
1669,1752,1708
1790,1870,1826
1870,1790,1830
1790,1748,1708
1748,1790,1826
1752,1790,1708
1790,1752,1830
1378,1338,1415
2728,2650,2726
2650,2639,2726
2650,2728,2645
2692,2642,2729
2621,2692,2654
2642,2692,2621
3751,3725,3699
3804,3778,3753
3827,3778,3804
3778,3726,3753
3726,3778,3751
3539,3530,3586
3539,3493,3530
2627,2675,2582
2674,2627,2581
2627,2539,2581
2539,2627,2582
2715,2674,2758
2800,2715,2758
2715,2627,2674
2627,2715,2675
2715,2800,2759
2675,2715,2759
2761,2716,2801
2761,2801,2846
2761,2718,2676
2716,2761,2676
2803,2761,2846
2761,2803,2718
2754,2795,2711
2709,2667,2620
2843,2922,2886
2922,2843,2881
2886,2922,2963
2922,3004,2963
3125,3047,3086
3046,3084,3123
3004,3084,3046
3123,3084,3163
3047,3084,3004
3084,3125,3163
3084,3047,3125
2757,2714,2671
2714,2626,2671
2626,2714,2674
2674,2714,2758
2714,2798,2758
2714,2757,2798
3085,3120,3158
3014,3085,3056
3124,3085,3158
3085,3124,3056
3157,3120,3080
3157,3196,3233
3048,3014,2973
3120,3048,3080
3048,3085,3014
3085,3048,3120
3009,3048,2973
3048,3009,3080
3131,3162,3199
3168,3131,3199
3162,3094,3124
3124,3094,3056
3094,3016,3056
3016,3094,3058
3094,3131,3058
3131,3094,3162
2891,2931,2973
2931,3009,2973
3009,2931,2972
2931,2891,2846
2888,2931,2846
2931,2888,2972
2888,2930,2972
2930,2845,2887
2930,2888,2845
3043,2965,3003
2926,2965,2887
2965,2926,3003
2965,2930,2887
3196,3119,3159
3119,3079,3159
3119,3157,3080
3157,3119,3196
2244,2164,2203
2411,2326,2369
2411,2494,2453
1878,1916,1954
1916,1994,1954
1994,1916,1956
1874,1833,1911
1833,1754,1794
1875,1835,1912
1875,1912,1951
1911,1875,1951
1833,1875,1911
1835,1875,1794
1875,1833,1794
1882,1918,1961
1918,1882,1839
1801,1882,1843
1839,1882,1801
1795,1836,1755
1713,1795,1755
2049,1971,2008
1971,2049,2009
1932,1971,2009
1932,1897,1856
1932,1856,1894
1971,1932,1894
2270,2188,2233
2188,2270,2224
2072,2047,2108
2047,2072,2010
2044,2072,2106
2010,2072,2044
2185,2146,2224
2146,2188,2224
2188,2146,2108
2146,2072,2108
2146,2185,2106
2072,2146,2106
2401,2348,2446
2348,2397,2446
2397,2348,2306
2306,2348,2263
2496,2541,2451
2540,2496,2453
2496,2540,2583
2541,2496,2583
2496,2410,2453
2410,2496,2451
2397,2354,2448
2354,2406,2448
2406,2354,2316
2354,2397,2306
2354,2270,2316
2270,2354,2306
2364,2406,2316
2410,2364,2323
2406,2364,2451
2364,2410,2451
3017,2978,3058
3097,3059,3136
3202,3168,3237
3168,3202,3136
3059,3096,3136
3096,3168,3136
3096,3131,3168
3017,3096,3059
3131,3096,3058
3096,3017,3058
2697,2605,2658
2605,2560,2658
2512,2605,2552
2560,2605,2512
2599,2647,2687
2647,2605,2697
2647,2599,2552
2605,2647,2552
2672,2717,2760
2717,2672,2628
2672,2575,2628
2575,2672,2614
2934,2889,2847
2893,2934,2847
2934,2893,2978
3017,2934,2978
2697,2746,2783
2746,2833,2783
2746,2799,2833
2746,2697,2658
3231,3262,3300
3231,3215,3178
3275,3231,3300
3215,3231,3275
3295,3247,3325
3284,3247,3214
3247,3284,3325
2871,2833,2921
2833,2871,2783
2871,2823,2783
2993,3026,2943
2943,3026,2982
3106,3026,3074
3026,2993,3074
2982,3026,3063
3026,3106,3063
2642,2648,2729
2648,2725,2729
2648,2642,2592
2597,2648,2592
2680,2648,2597
2648,2680,2725
2680,2764,2725
2825,2764,2774
2764,2685,2774
2764,2680,2685
2764,2825,2805
2725,2764,2805
2547,2611,2587
2611,2640,2587
2640,2611,2686
2611,2641,2686
2641,2611,2563
2611,2547,2563
2380,2465,2422
2380,2319,2367
2380,2422,2336
2319,2380,2336
2509,2599,2563
2481,2509,2563
2599,2509,2552
2509,2465,2552
2465,2509,2422
2509,2481,2422
2293,2329,2367
2329,2395,2367
2221,2329,2293
2329,2221,2262
2495,2542,2448
2541,2495,2451
2495,2541,2586
2542,2495,2586
2406,2495,2448
2495,2406,2451
2720,2631,2678
2631,2720,2677
2678,2631,2586
2631,2542,2586
2493,2585,2538
2542,2585,2493
2631,2585,2542
2538,2585,2628
2585,2677,2628
2585,2631,2677
3811,3789,3836
3836,3789,3814
3789,3767,3814
3767,3789,3742
3762,3811,3788
3738,3762,3788
3789,3762,3742
3762,3789,3811
3742,3762,3715
3762,3738,3715
3807,3831,3856
3830,3807,3856
3831,3807,3782
3782,3807,3755
3807,3781,3755
3807,3830,3781
3731,3782,3755
3731,3758,3782
3703,3731,3755
3678,3731,3703
3684,3735,3709
3735,3760,3709
3784,3758,3733
3760,3784,3733
3758,3784,3808
3657,3629,3684
3629,3572,3602
3572,3629,3600
3629,3657,3600
4006,4026,3990
4041,4026,4006
4026,4011,3990
4026,4046,4011
3658,3629,3602
3629,3658,3684
3319,3282,3352
3282,3317,3352
3282,3319,3246
3317,3282,3244
3206,3282,3246
3282,3206,3244
3424,3455,3488
3455,3517,3488
3517,3455,3486
3486,3455,3422
3455,3391,3422
3391,3455,3424
3277,3240,3313
3204,3240,3163
3240,3200,3163
3240,3277,3200
2033,2075,2121
2079,2033,2121
2033,2079,1996
2033,1993,2075
2043,2084,2125
1961,2043,2006
1915,1955,1996
1955,2033,1996
2033,1955,1993
2623,2668,2711
2668,2754,2711
2754,2668,2710
2668,2623,2577
2407,2322,2363
2322,2283,2363
3356,3391,3321
3389,3356,3319
3356,3389,3422
3391,3356,3422
3356,3285,3319
3285,3356,3321
3389,3420,3453
3451,3420,3386
3386,3420,3352
3420,3389,3352
3484,3451,3513
3453,3484,3515
3420,3484,3453
3484,3420,3451
3515,3484,3545
3484,3513,3545
2522,2565,2610
2522,2566,2477
2566,2522,2610
2433,2522,2477
2522,2433,2475
2565,2522,2475
3164,3122,3203
3304,3374,3343
3191,3153,3114
3191,3229,3153
3118,3156,3198
3118,3078,3040
3077,3118,3040
3156,3118,3077
3073,3035,2994
3034,3073,2994
3073,3034,3113
3035,3073,3114
2956,2873,2913
2997,2956,2913
2956,2997,3039
2998,2956,3039
3593,3650,3620
3567,3593,3534
3624,3593,3567
3650,3593,3624
3193,3157,3233
3157,3193,3120
3120,3193,3158
3193,3232,3158
3268,3303,3234
3303,3338,3369
3303,3268,3338
3353,3387,3318
3320,3353,3283
3320,3248,3286
3248,3320,3283
3574,3546,3605
3454,3487,3516
3323,3289,3359
3289,3323,3253
3323,3288,3253
3633,3662,3688
3662,3634,3689
3662,3633,3607
3634,3662,3607
3714,3662,3689
3662,3714,3688
3548,3578,3607
3578,3550,3608
3550,3578,3518
3578,3548,3518
3634,3578,3608
3578,3634,3607
3251,3212,3288
3251,3322,3286
3251,3288,3322
3210,3251,3286
3251,3210,3173
3212,3251,3173
3425,3392,3359
3392,3425,3456
3392,3323,3359
3208,3245,3169
3129,3208,3169
3245,3208,3283
3208,3248,3283
3512,3544,3572
3572,3544,3602
3544,3574,3602
3279,3240,3204
3240,3279,3313
3351,3281,3318
3351,3316,3281
3387,3351,3318
3351,3387,3417
2983,3022,3064
2901,2983,2942
2983,2901,2940
3022,2983,2940
3020,2939,2981
2939,2898,2856
2898,2939,2980
2939,3020,2980
2939,2856,2899
2981,2939,2899
3143,3218,3181
3105,3143,3181
3143,3180,3218
3143,3104,3180
2985,2904,2942
4031,4016,4054
4016,4031,3996
4031,4017,3996
4017,3979,3996
4017,4031,4053
3979,3938,3957
3938,3914,3957
3914,3938,3893
3939,3894,3917
3894,3873,3917
3695,3641,3669
3982,3941,3962
3941,3920,3962
4045,4065,4029
3946,3965,3922
3946,3988,3965
3991,4008,4028
4073,4098,4091
4121,4117,4098
4137,4121,4136
4117,4121,4137
3857,3831,3808
3857,3880,3831
3887,3861,3907
2594,2550,2637
2594,2504,2550
2683,2594,2637
3100,3138,3060
3138,3100,3177
3115,3167,3190
3167,3115,3083
3148,3219,3140
3219,3148,3220
3148,3103,3165
3220,3148,3165
2894,2937,2850
3018,2979,3060
2937,2979,3018
2979,2937,2894
2936,2894,2851
2895,2936,2851
2936,2895,2974
2936,2979,2894
2918,2955,2872
2955,2910,2872
2955,2992,2910
2992,2955,3037
3115,3071,3037
3071,2992,3037
3029,2986,2947
3068,3029,2989
3095,2995,3028
3095,3148,3140
3095,3028,3103
3148,3095,3103
2261,2217,2295
2062,2063,1987
2062,2136,2063
2136,2062,2140
1976,2052,2016
2052,2013,2092
2052,1976,2013
2211,2130,2171
2170,2130,2211
2130,2092,2171
2130,2052,2092
2362,2289,2328
2399,2362,2328
2434,2362,2399
2362,2434,2392
2371,2291,2331
2371,2413,2454
2413,2371,2331
2657,2742,2695
2608,2657,2695
2568,2657,2608
2657,2568,2616
2701,2657,2616
2657,2701,2742
2863,2777,2821
2738,2652,2695
2780,2738,2695
2738,2780,2821
2777,2738,2821
2786,2701,2750
2786,2872,2827
2742,2786,2827
2701,2786,2742
2819,2775,2734
2777,2819,2734
2819,2777,2863
2906,2866,2950
2866,2780,2827
2866,2906,2821
2780,2866,2821
2910,2866,2827
2866,2910,2950
2679,2589,2633
2719,2679,2765
2721,2679,2633
2679,2721,2765
2632,2543,2589
2632,2719,2673
2679,2632,2589
2632,2679,2719
2584,2673,2616
2543,2584,2497
2584,2632,2673
2632,2584,2543
2584,2536,2497
2536,2584,2616
2890,2802,2850
2937,2890,2850
2835,2918,2872
2802,2835,2750
2835,2890,2918
2890,2835,2802
2786,2835,2872
2835,2786,2750
2545,2457,2499
2589,2545,2633
2545,2589,2498
2457,2545,2498
2545,2591,2633
2545,2499,2591
3565,3551,3521
3603,3551,3565
3551,3491,3521
3491,3551,3522
3551,3580,3522
3580,3551,3603
3490,3523,3459
3490,3459,3426
3458,3490,3426
3490,3553,3523
2242,2208,2282
2168,2208,2242
2129,2208,2168
1902,1941,1863
1937,1902,1860
1902,1820,1860
1902,1863,1820
2289,2248,2212
2248,2173,2212
3364,3293,3328
3293,3257,3328
2470,2389,2431
2516,2470,2431
2342,2384,2427
2304,2384,2342
2384,2344,2426
2344,2384,2304
2098,2059,2022
2015,2059,2095
2059,2015,1978
2022,2059,1978
99,84,73
116,99,86
99,73,86
99,116,128
96,111,125
84,111,96
111,142,125
142,111,128
111,99,128
99,111,84
29,43,25
29,50,43
10,29,25
50,66,43
66,88,74
66,52,43
52,66,74
80,67,94
67,80,54
80,68,54
33,41,54
41,33,18
33,16,18
33,28,16
16,13,3
28,13,16
13,1,3
97,114,88
229,258,237
199,210,237
210,229,237
176,210,199
229,210,197
210,176,197
258,252,283
252,258,229
285,307,283
285,252,253
252,285,283
307,285,311
296,324,311
310,280,295
324,310,339
310,296,280
296,310,324
327,310,295
310,327,339
171,152,139
171,186,152
156,171,139
171,156,192
222,229,197
186,222,197
222,252,229
252,222,253
222,242,253
180,195,160
195,175,160
195,180,214
191,224,216
188,191,216
191,188,165
224,191,199
199,191,161
191,165,161
217,188,216
206,194,173
206,225,238
227,206,238
194,206,227
141,129,114
159,141,173
129,141,159
323,303,338
303,323,291
291,323,309
323,340,309
355,323,338
340,323,355
415,399,431
468,481,504
449,483,470
524,483,504
483,468,504
468,483,449
483,506,470
483,524,506
417,449,437
404,417,437
403,417,386
417,404,386
387,418,406
404,418,387
418,404,437
418,438,406
544,590,567
544,567,522
507,544,522
544,507,527
452,437,470
487,452,470
452,418,437
418,452,438
472,452,487
438,452,472
969,991,940
991,954,940
991,1016,1041
1016,991,969
926,977,955
954,977,926
955,977,1004
937,892,913
937,959,983
959,937,913
961,937,983
937,961,915
892,937,915
803,824,847
803,781,824
781,803,756
747,705,702
745,705,747
705,745,709
671,705,709
745,757,709
781,757,800
757,777,800
757,745,777
662,671,634
705,662,702
662,705,671
619,577,597
642,619,597
577,619,601
619,642,665
670,692,642
671,670,637
670,642,637
670,671,709
692,670,709
688,734,712
712,734,759
688,645,665
619,645,601
645,619,665
874,897,853
897,944,920
897,919,944
897,874,919
721,764,742
787,764,808
742,764,787
783,735,759
783,761,735
761,783,806
804,783,759
783,804,828
806,783,828
761,739,717
739,764,721
1006,1033,983
1033,1006,1058
1033,1008,983
1008,1033,1062
1033,1089,1062
1033,1058,1089
1781,1824,1862
1824,1903,1862
1903,1824,1864
1742,1699,1658
1742,1781,1699
1742,1824,1781
1742,1658,1701
2017,1982,2057
1982,1903,1942
1982,2017,1939
1903,1982,1939
2019,1982,1942
1982,2019,2057
2163,2204,2229
2163,2128,2204
2191,2163,2229
1980,2014,1935
2014,1974,1935
1974,2014,2050
2050,2014,2090
2014,2054,2090
2014,1980,2054
1927,1891,1852
1891,1927,1966
1812,1890,1852
1890,1927,1852
1927,1890,1965
1965,1890,1925
1925,1890,1851
1890,1812,1851
2150,2115,2077
2190,2115,2150
1889,1810,1850
1889,1847,1810
2571,2527,2615
2662,2571,2615
2480,2571,2528
2527,2571,2480
2350,2272,2309
2272,2231,2192
2228,2190,2150
2307,2228,2268
2228,2189,2268
2228,2150,2189
2269,2307,2349
2309,2269,2349
2269,2228,2307
2228,2269,2190
2119,2151,2192
2151,2119,2082
2115,2151,2082
2151,2115,2190
2698,2743,2656
2698,2656,2609
2655,2698,2609
2741,2698,2655
2305,2346,2268
2227,2305,2268
2305,2266,2345
2266,2305,2227
2346,2432,2390
2390,2432,2475
2432,2520,2475
1685,1739,1777
1724,1685,1777
1739,1685,1648
1685,1724,1627
1586,1685,1627
1685,1586,1648
1507,1547,1464
1507,1464,1430
1586,1507,1565
1547,1507,1586
1507,1430,1488
1565,1507,1488
542,524,504
568,542,585
542,568,524
561,581,603
581,561,539
584,561,603
561,584,540
539,515,498
498,515,478
561,515,539
515,561,540
629,676,655
676,699,655
699,676,721
508,472,487
526,508,487
508,526,546
508,488,472
508,546,527
488,508,527
526,570,546
592,570,614
570,592,546
570,526,545
569,544,527
544,569,590
546,569,527
592,569,546
1528,1451,1492
1528,1571,1609
1528,1492,1571
1568,1528,1609
1451,1528,1489
1528,1568,1489
1244,1299,1229
1176,1244,1229
1244,1208,1278
1208,1244,1176
1339,1370,1411
1299,1370,1339
1811,1771,1852
1771,1812,1852
1771,1731,1812
1771,1692,1731
494,514,476
486,494,455
494,476,455
555,581,539
514,555,539
555,577,601
581,555,601
968,971,925
971,1021,994
971,998,1021
971,968,998
971,994,947
925,971,947
1588,1549,1628
1511,1549,1588
1549,1585,1628
1549,1511,1468
1549,1506,1585
1506,1549,1468
1919,1842,1884
1959,1919,1884
2118,2076,2037
2076,2118,2158
2157,2116,2195
2116,2158,2195
2116,2076,2158
2116,2157,2073
2118,2156,2194
2156,2078,2120
2078,2156,2118
2000,2078,2037
2078,2118,2037
2276,2236,2196
2235,2276,2196
2276,2315,2236
2276,2235,2313
2315,2276,2356
2276,2313,2356
2353,2311,2394
2312,2353,2396
2353,2437,2396
2437,2353,2394
2274,2234,2194
2234,2274,2312
2274,2353,2312
2353,2274,2311
1688,1769,1727
1608,1688,1645
1688,1727,1645
1807,1886,1844
1807,1726,1768
1847,1807,1768
1886,1807,1847
1765,1807,1844
1807,1765,1726
1842,1805,1884
1805,1844,1884
1805,1765,1844
1994,2032,2071
2114,2032,2073
2032,2114,2071
2032,1994,1956
1516,1554,1475
1554,1514,1475
1514,1554,1592
1594,1554,1516
1554,1634,1592
1554,1594,1634
1634,1675,1592
1675,1632,1592
1551,1593,1512
1633,1593,1551
3082,3122,3164
2961,2917,3001
2917,2959,3001
2917,2961,2877
2959,2917,2876
2917,2832,2876
2832,2917,2877
2959,3042,3001
3042,3082,3001
3078,3042,2999
3042,2959,2999
3122,3042,3078
3082,3042,3122
2573,2664,2619
2705,2617,2662
2617,2571,2662
2617,2572,2528
2571,2617,2528
2790,2878,2836
2878,2790,2834
2834,2790,2748
2790,2705,2748
3172,3089,3128
3133,3089,3172
3089,3049,3128
3049,3089,3007
2879,2924,2837
2962,3049,3007
2962,2878,2919
2069,2031,1991
1991,2031,1952
2031,1993,1952
1993,2031,2075
2075,2031,2117
2031,2069,2117
1992,1953,1914
1953,1990,1912
1876,1953,1912
1953,1876,1914
2029,2067,1990
1953,2029,1990
2029,1953,1992
2029,1992,2068
2029,2068,2111
2067,2029,2111
2239,2279,2320
2359,2279,2318
2320,2279,2359
2279,2238,2318
2279,2199,2238
2279,2239,2199
620,640,663
640,686,663
666,640,624
686,640,666
648,620,663
689,648,663
648,672,636
672,648,689
552,595,550
640,595,624
595,640,620
275,294,260
248,275,260
275,248,284
275,284,308
294,275,308
321,294,308
321,314,294
300,282,314
300,318,286
318,300,332
300,314,332
485,496,516
440,457,474
457,440,423
475,497,510
221,182,202
221,255,236
203,187,168
182,203,168
221,203,182
203,221,236
187,203,220
203,236,220
121,137,148
137,106,120
106,137,121
135,153,120
153,137,120
153,169,183
169,135,151
169,153,135
566,583,543
583,566,605
520,566,543
541,566,520
458,499,489
458,426,447
458,447,479
499,458,479
458,489,460
432,458,460
426,458,432
451,484,469
484,503,469
503,484,522
484,507,522
507,484,471
484,451,471
358,374,389
374,387,406
389,374,406
387,374,357
374,343,357
343,374,358
329,358,342
329,343,358
328,293,309
340,328,309
328,340,357
343,328,357
263,279,247
293,279,263
279,265,247
265,279,298
313,281,298
329,313,298
313,327,295
281,313,295
327,313,342
313,329,342
268,249,282
268,300,286
300,268,282
147,166,134
181,166,147
166,151,134
166,181,200
215,230,249
181,215,200
215,181,196
230,215,196
221,239,255
219,239,202
239,221,202
450,482,462
482,495,462
482,450,474
495,482,525
551,531,575
509,551,525
509,482,474
482,509,525
509,531,551
532,573,571
529,532,571
532,529,505
495,532,505
532,495,525
551,563,525
563,532,525
532,563,573
563,551,596
606,612,643
573,612,606
612,638,643
638,612,596
612,563,596
563,612,573
638,682,643
681,682,638
682,681,716
598,617,575
598,639,617
683,704,659
639,683,659
361,379,390
349,379,361
393,379,363
379,349,363
704,749,716
746,749,704
749,746,790
794,751,772
751,794,771
727,771,750
706,727,750
727,706,685
727,751,771
726,706,750
726,684,706
792,770,750
726,770,748
770,726,750
580,622,600
621,578,600
1354,1417,1346
1346,1417,1418
1417,1477,1418
1383,1423,1460
1383,1354,1309
1267,1239,1203
1267,1309,1239
1355,1285,1320
1390,1355,1320
1355,1390,1423
1383,1355,1423
795,816,772
816,794,772
794,816,837
798,755,776
755,798,775
713,732,690
753,732,775
732,755,775
755,732,713
732,711,690
711,732,753
782,802,760
802,844,822
844,802,825
802,782,825
780,802,822
760,802,780
738,782,760
719,738,760
782,738,762
796,819,776
796,773,817
839,796,817
796,839,819
863,839,883
839,863,819
798,840,818
819,840,798
863,840,819
900,857,901
1164,1135,1101
1338,1304,1266
1304,1378,1340
1378,1304,1338
708,731,689
731,713,689
755,731,776
731,755,713
728,686,710
728,708,686
754,728,710
773,728,754
711,668,690
668,711,687
646,687,664
622,646,664
646,668,687
668,646,625
496,536,516
583,627,604
627,583,605
627,651,604
1085,1056,1029
1056,1003,1029
1027,1056,1084
1056,1027,1003
1146,1116,1180
1116,1146,1084
1056,1116,1084
1116,1056,1085
1086,1118,1057
1118,1085,1057
1118,1149,1182
1149,1118,1086
908,953,931
979,957,1003
1027,979,1003
957,979,933
1054,1026,1083
1026,1054,1000
1280,1247,1318
1247,1280,1213
1025,1052,999
1054,1025,1000
1052,1025,1082
1025,1054,1082
1052,1023,999
929,950,906
1114,1144,1082
1054,1114,1082
1114,1054,1083
1114,1083,1145
1177,1114,1145
1144,1114,1177
1558,1596,1640
1600,1558,1640
1399,1437,1482
1359,1399,1321
1359,1317,1395
1437,1359,1395
1359,1437,1399
1281,1359,1321
1317,1359,1281
2590,2595,2645
2595,2650,2645
2506,2423,2425
2507,2506,2425
2423,2506,2505
2506,2590,2505
2506,2595,2590
2595,2506,2507
2564,2464,2508
2564,2507,2464
2564,2508,2596
2639,2564,2596
2564,2595,2507
2650,2564,2639
2595,2564,2650
2220,2180,2259
2299,2220,2259
2379,2337,2419
2379,2299,2337
2379,2463,2421
2379,2419,2463
2340,2379,2421
2299,2379,2340
2187,2266,2227
2148,2187,2227
2187,2148,2107
2266,2187,2225
2187,2147,2225
2147,2187,2107
3956,3913,3936
3913,3891,3936
3913,3868,3891
3913,3881,3868
3919,3899,3942
3899,3919,3874
3705,3653,3682
3677,3705,3730
3705,3677,3653
3849,3828,3874
3828,3802,3779
3802,3828,3849
3881,3834,3868
3556,3585,3527
3642,3613,3668
3585,3613,3642
3556,3613,3585
3613,3640,3668
3672,3615,3642
3696,3672,3642
3615,3672,3649
3724,3672,3696
3649,3672,3707
3672,3724,3707
3721,3696,3668
3696,3721,3747
3745,3694,3720
3721,3694,3745
3640,3694,3668
3694,3721,3668
3667,3612,3639
3693,3667,3639
3720,3667,3693
3694,3667,3720
3612,3667,3640
3667,3694,3640
3625,3563,3592
3592,3563,3532
3563,3503,3532
3503,3563,3535
3538,3507,3475
3507,3444,3475
3507,3536,3477
3444,3507,3477
3535,3505,3474
3505,3538,3475
3442,3505,3475
3505,3442,3474
3594,3566,3623
3566,3597,3623
3597,3566,3538
3566,3507,3538
3566,3594,3536
3507,3566,3536
3665,3637,3683
3637,3651,3683
3637,3603,3651
3637,3580,3603
3638,3610,3665
3610,3637,3665
3637,3610,3580
3610,3638,3581
3497,3464,3526
3556,3497,3526
3497,3527,3466
3497,3556,3527
3463,3398,3429
3398,3364,3429
3365,3432,3399
3432,3464,3399
3464,3432,3496
3496,3432,3463
3432,3398,3463
3398,3432,3365
3260,3298,3224
3310,3384,3335
3459,3384,3426
3384,3354,3426
3384,3310,3354
3363,3397,3428
3363,3328,3294
3396,3363,3428
3363,3396,3328
3431,3491,3461
3397,3431,3461
3297,3264,3335
3264,3310,3335
3264,3225,3190
3225,3264,3297
3330,3363,3294
3363,3330,3397
3263,3226,3299
3404,3368,3435
3404,3439,3371
3404,3470,3439
3470,3404,3435
3337,3263,3299
3368,3337,3299
3263,3337,3301
3404,3337,3368
3301,3337,3371
3337,3404,3371
3334,3368,3299
3563,3596,3535
